ZONE_TYPE,ZONE_CLASS,EDIT_STATU,EDIT_DATE,PD_PREFIX,PD_NUM,ORDINANCE_,ORDINANCE1
1,B1-3,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
5,PD 355,ACTIVE,,R,355,,
1,B3-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
5,PD 217,ACTIVE,,RB,217,,
1,B1-1,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
2,C2-2,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
3,M2-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
3,M2-2,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
5,PD 163,ACTIVE,,R,163,,
4,RT-4,ACTIVE,,,0,,
5,PD 745,ACTIVE,,B,745,,
7,DX-7,ACTIVE,07/12/05,,0,14798,06/08/05
5,PD 169,ACTIVE,,R,169,,
7,DX-3,ACTIVE,,,0,,
5,PD 727,ACTIVE,,B,727,,
1,B3-3,ACTIVE,06/25/04,,0,A5385,05/26/04
4,RS-3,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
5,PD 226,ACTIVE,,R,226,,
5,PD 105,ACTIVE,,R,105,,
5,PD 455,ACTIVE,,R,455,,
4,RM-5,ACTIVE,,,0,,
1,B3-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,12/20/02,,0,A4955,
4,RT-4,ACTIVE,01/30/03,,0,A4985,
4,RS-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,03/17/03,,0,,
4,RS-2,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
12,POS-1,ACTIVE,02/09/05,,0,,
3,M1-1,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,06/29/10,,0,A5743,06/09/10
3,M2-3,ACTIVE,,,0,,
2,C2-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,06/29/10,,0,25448,06/09/10
1,B1-1,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
12,POS-1,ACTIVE,,,0,,
3,M2-2,ACTIVE,,,0,,
1,B3-5,ACTIVE,05/12/10,,0,17021,04/14/10
4,RS-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
12,POS-1,ACTIVE,02/08/05,,0,,
4,RT-4,ACTIVE,08/12/08,,0,,
5,PD 721,ACTIVE,08/13/10,B,721,12649,
4,RT-4,ACTIVE,06/21/07,,0,,
2,C2-3,ACTIVE,06/28/07,,0,11185,
4,RM-6.5,ACTIVE,,,0,,
3,M1-1,ACTIVE,03/18/05,,0,,
4,RS-3,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
2,C1-3,ACTIVE,06/29/10,,0,17054,06/09/10
2,C1-2,ACTIVE,05/12/10,,0,17024,04/14/10
4,RS-3,ACTIVE,,,0,,
12,POS-2,ACTIVE,07/06/05,,0,,
12,POS-2,ACTIVE,07/06/05,,0,,
4,RM-5,ACTIVE,,,0,,
2,C1-1,ACTIVE,06/04/03,,0,13836,01/16/03
4,RS-3,ACTIVE,07/12/05,,0,A5652,06/08/05
5,PD969,ACTIVE,07/12/05,R-B,0,14720,06/08/05
4,RT-4,ACTIVE,,,0,,
1,B1-2,ACTIVE,07/15/05,,0,14926,06/08/05
4,RT-4,ACTIVE,01/14/03,,0,A4994,
1,B1-1,ACTIVE,07/15/05,,0,14918,06/08/05
4,RM-5,ACTIVE,07/15/05,,0,14903,06/08/05
4,RT-4,ACTIVE,,,0,,
1,B3-2,ACTIVE,07/15/05,,0,14881,06/08/05
2,C1-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,07/15/05,,0,14882,06/08/05
1,B1-2,ACTIVE,,,0,,
1,B1-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,07/15/05,,0,14879,06/08/05
2,C2-1,ACTIVE,07/15/05,,0,14912,06/08/05
1,B3-1,ACTIVE,,,0,,
7,DX-7,ACTIVE,01/12/05,,0,A5512,12/16/04
5,PD973,ACTIVE,07/15/05,R-B,0,14820,06/08/05
4,RS-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,07/18/05,,0,A4373,11/01/00
1,B3-1,ACTIVE,05/12/10,,0,17025,04/14/10
2,C1-2,ACTIVE,06/29/10,,0,17052,06/09/10
5,PD972,ACTIVE,07/18/05,W,0,14932,06/08/05
4,RT-4,ACTIVE,08/08/08,,0,,
1,B3-3,ACTIVE,07/18/05,,0,14884,06/08/05
1,B3-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,07/18/05,,0,14896,06/08/05
1,B2-3,ACTIVE,06/29/10,,0,17051,06/09/10
5,PD 968,ACTIVE,07/19/05,RB,968,14745,06/08/05
4,RM-4.5,ACTIVE,07/19/05,,0,14730,06/08/05
3,M1-2,ACTIVE,07/19/05,,0,14925,06/08/05
4,RT-4,ACTIVE,07/19/05,,0,14921,06/08/05
4,RT-4,ACTIVE,07/19/05,,0,14922,06/08/05
3,M1-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,07/19/05,,0,14878,06/08/05
3,M1-2,ACTIVE,,,0,,
4,RS-2,ACTIVE,06/21/04,,0,A4814,01/16/02
1,B3-3,ACTIVE,07/21/05,,0,14762,06/08/05
2,C1-1,ACTIVE,,,0,,
4,RT-3.5,ACTIVE,07/21/05,,0,14886,06/08/05
4,RT-4,ACTIVE,07/21/05,,0,14887,06/08/05
1,B3-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,06/29/10,,0,17049,06/09/10
1,B1-1,ACTIVE,,,0,,
1,B2-2,ACTIVE,07/21/05,,0,14894,06/08/05
2,C1-1,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
1,B2-2,ACTIVE,07/21/05,,0,14905,06/08/05
4,RT-4,ACTIVE,07/21/05,,0,14890,06/08/05
12,POS-2,ACTIVE,02/23/05,,0,,
2,C2-2,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,06/29/10,,0,17047,06/09/10
4,RT-4,ACTIVE,,,0,,
4,RT-4,ACTIVE,05/12/10,,0,17027,04/14/10
4,RT-4,ACTIVE,07/25/05,,0,A5709,06/08/05
2,C1-1,ACTIVE,,,0,,
2,C2-1,ACTIVE,06/29/10,,0,24701,06/09/10
2,C1-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,07/16/07,,0,16177,05/23/07
2,C1-2,ACTIVE,09/13/07,,0,16174,07/19/07
1,B3-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
2,C2-2,ACTIVE,06/29/10,,0,17005,06/09/10
4,RT-4,ACTIVE,07/25/05,,0,,
1,B1-3,ACTIVE,02/28/07,,0,,
4,RS-1,ACTIVE,05/20/05,,0,,
4,PD 508,ACTIVE,,R,508,,
1,B3-1,ACTIVE,06/29/10,,0,17029,06/09/10
1,B3-3,ACTIVE,05/12/10,,0,17028,04/14/10
2,C2-3,ACTIVE,07/28/05,,0,14974,06/29/05
1,B1-1,ACTIVE,06/25/04,,0,A5171,05/26/04
4,RT-4,ACTIVE,10/13/04,,0,14434,08/26/04
1,B3-2,ACTIVE,08/01/05,,0,14874,06/29/05
5,PD 923,ACTIVE,08/01/05,B,0,14805,06/29/05
1,B3-1,ACTIVE,04/15/05,,0,A5520,03/09/05
1,B3-2,ACTIVE,08/02/05,,0,14943,06/29/05
4,RT-4,ACTIVE,06/02/04,,0,A5305,03/31/04
1,B3-2,ACTIVE,,,0,,
5,PD 975,ACTIVE,08/02/05,RB,975,14800,06/29/05
2,C1-1,ACTIVE,,,0,,
4,RS-2,ACTIVE,04/14/09,,0,,
4,RS-3,ACTIVE,05/12/10,,0,A7591,04/14/10
4,RT-4,ACTIVE,08/04/05,,0,14959,06/29/05
4,RM-5,ACTIVE,08/04/05,,0,14606,06/29/05
4,RT-4,ACTIVE,,,0,,
1,B3-3,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
5,PD 236,ACTIVE,06/10/03,R,236,13866,
5,PD 121,ACTIVE,,R,121,,
2,C2-2,ACTIVE,,,0,,
1,B2-3,ACTIVE,06/29/10,,0,17042,06/09/10
1,B3-1,ACTIVE,,,0,,
5,PD 302,ACTIVE,,PD,302,,
1,B1-1,ACTIVE,,,0,,
4,RM-5.5,ACTIVE,08/04/05,,0,14989,06/29/05
1,B3-1,ACTIVE,08/04/05,,0,14954,06/29/05
2,C1-5,ACTIVE,,,0,,
4,RT-3.5,ACTIVE,08/05/05,,0,14982,06/29/05
2,C2-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
2,C1-3,ACTIVE,,,0,,
5,PD 1167,ACTIVE,08/05/10,RBI,1167,16962,06/30/10
5,PD 1169,ACTIVE,08/05/10,RB,1169,16623,06/30/10
5,PD 712,ACTIVE,,R,712,,
2,C1-2,ACTIVE,,,0,,
5,PD 544,ACTIVE,,I,544,,
4,RM-5,ACTIVE,08/05/10,,0,,
2,C1-1,ACTIVE,,,0,,
2,C1-2,ACTIVE,08/01/05,,0,14942,06/29/05
3,M1-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,08/01/05,,0,14892,06/29/05
4,RS-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,08/02/05,,0,14986,06/29/05
4,RT-4,ACTIVE,,,0,,
4,RT-4,ACTIVE,08/02/05,,0,14985,06/29/05
4,RM-4.5,ACTIVE,05/12/10,,0,16928,04/14/10
1,B2-3,ACTIVE,08/02/05,,0,14984,06/29/05
4,RM-5,ACTIVE,,,0,,
4,RT-4,ACTIVE,08/04/05,,0,14953,06/29/05
1,B1-2,ACTIVE,08/04/05,,0,14966,06/29/05
4,RM-4.5,ACTIVE,08/04/05,,0,14946,06/29/05
4,RT-4,ACTIVE,08/04/05,,0,14964,06/29/05
4,RT-3.5,ACTIVE,08/04/05,,0,14949,06/29/05
4,RS-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,08/04/05,,0,14950,06/29/05
4,RT-3.5,ACTIVE,08/04/05,,0,14851,06/29/05
4,RS-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,08/04/05,,0,14937,06/29/05
1,B3-3,ACTIVE,08/05/05,,0,14536,06/29/05
4,RT-3.5,ACTIVE,08/08/05,,0,14947,06/29/05
1,B3-2,ACTIVE,,,0,,
1,B2-3,ACTIVE,08/08/05,,0,14983,06/29/05
12,POS-1,ACTIVE,02/25/05,,0,,
12,POS-2,ACTIVE,,,0,,
1,B3-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,08/02/10,,0,14673,
4,RM-4.5,ACTIVE,06/27/07,,0,,
1,B2-3,ACTIVE,06/22/07,,0,16142,05/09/07
4,RT-4,ACTIVE,06/22/07,,0,16133,05/09/07
2,C1-1,ACTIVE,06/22/07,,0,16131,05/09/07
1,B2-2,ACTIVE,06/22/07,,0,16128,05/09/07
2,C2-2,ACTIVE,,,0,,
4,RM-6,ACTIVE,,,0,,
1,B3-3,ACTIVE,,,0,,
4,RM-4.5,ACTIVE,05/12/10,,0,16985,04/14/10
4,RS-3,ACTIVE,08/02/10,,0,,
5,PD 151,ACTIVE,,I,151,,
5,PD 119,ACTIVE,,I,119,,
1,B1-2,ACTIVE,,,0,,
5,PD948,ACTIVE,04/28/05,R,0,14241,03/09/05
3,M2-3,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
4,RM-4.5,ACTIVE,05/12/10,,0,17016,04/14/10
4,RM-5,ACTIVE,10/16/03,,0,A5119,09/04/03
2,C1-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
1,B3-3,ACTIVE,,,0,,
4,RM-5,ACTIVE,,,0,,
3,M1-3,ACTIVE,,,0,,
5,PD 817,ACTIVE,04/23/03,R,817,13535,
4,RT-4,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
5,PD 838,ACTIVE,01/07/03,R,838,A5097,03/05/03
3,M1-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
4,RT-3.5,ACTIVE,05/12/10,,0,17017,04/14/10
4,RM-5,ACTIVE,,,0,,
2,C2-5,ACTIVE,10/15/04,,0,A5561,08/26/04
1,B1-5,ACTIVE,,,0,,
1,B1-5,ACTIVE,,,0,,
2,C1-3,ACTIVE,05/12/10,,0,17018,04/14/10
5,PD 914,ACTIVE,09/01/05,B,914,14023,07/21/04
5,PD 295,ACTIVE,08/11/05,B,295,,09/15/82
1,B3-1,ACTIVE,12/27/04,,0,14023,07/21/04
1,B1-1,ACTIVE,,,0,,
9,DR-7,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
12,POS-1,ACTIVE,03/03/05,,0,,
1,B2-2,ACTIVE,04/17/07,,0,15838,11/01/06
12,POS-2,ACTIVE,03/01/05,,0,,
1,B1-3,ACTIVE,,,0,,
2,C2-2,ACTIVE,04/17/07,,0,15839,11/01/06
4,RT-4,ACTIVE,04/17/07,,0,15845,11/01/06
2,C1-2,ACTIVE,06/12/07,,0,16022,04/11/07
2,C2-3,ACTIVE,04/17/07,,0,17689,11/01/06
4,RT-3.5,ACTIVE,04/16/07,,0,15850,11/01/06
1,B3-3,ACTIVE,06/07/07,,0,,
1,B2-1,ACTIVE,01/27/06,,0,15131,09/14/05
2,C1-3,ACTIVE,01/27/06,,0,15135,09/14/05
1,B2-2,ACTIVE,01/27/06,,0,15136,09/14/05
4,RT-4,ACTIVE,01/27/06,,0,15137,09/14/05
5,PD 994,ACTIVE,01/31/06,RB,994,15141,11/01/05
1,B2-3,ACTIVE,06/20/06,,0,15142,02/08/06
4,RT-3.5,ACTIVE,01/27/06,,0,15143,09/14/05
5,PD 996,ACTIVE,01/31/06,B,996,15145,11/01/05
4,RS-3,ACTIVE,01/27/06,,0,15146,09/14/05
1,B3-5,ACTIVE,01/27/06,,0,15147,09/14/05
4,RS-2,ACTIVE,11/15/05,,0,15148,10/06/05
4,RT-4,ACTIVE,01/30/06,,0,15178,11/01/05
2,C1-1,ACTIVE,01/31/06,,0,15179,11/01/05
4,RS-3,ACTIVE,01/27/06,,0,15113,09/14/05
4,RT-3.5,ACTIVE,01/31/06,,0,15188,11/01/05
2,C2-2,ACTIVE,01/31/06,,0,15189,11/01/05
1,B2-3,ACTIVE,02/01/06,,0,15190,11/30/05
4,RM-4.5,ACTIVE,01/31/06,,0,15191,11/01/05
4,RM-5.5,ACTIVE,01/30/06,,0,15192,11/01/05
4,RT-4,ACTIVE,01/31/06,,0,15193,11/01/05
5,PD 325,ACTIVE,07/19/06,RB,325,15194,03/01/06
4,RT-4,ACTIVE,01/30/06,,0,15196,11/01/05
1,B2-3,ACTIVE,01/31/06,,0,15201,11/01/05
4,RT-4,ACTIVE,01/30/06,,0,A5766,10/06/05
4,RT-4,ACTIVE,01/30/06,,0,A5767,10/06/05
4,RT-4,ACTIVE,01/30/06,,0,A5768,10/06/05
4,RT-4,ACTIVE,01/30/06,,0,A5769,10/06/05
4,RT-4,ACTIVE,01/30/06,,0,A5770,10/06/05
4,RM-5,ACTIVE,06/27/06,,0,15101,03/01/06
4,RM-5,ACTIVE,01/30/06,,0,A5774,10/06/05
4,RM-5,ACTIVE,01/30/06,,0,A5775,10/06/05
1,B2-2,ACTIVE,01/30/06,,0,15100,10/06/05
2,C1-3,ACTIVE,01/30/06,,0,A5777,10/06/05
4,RT-4,ACTIVE,02/01/06,,0,15215,11/30/05
4,RS-1,ACTIVE,,,0,,
1,B3-3,ACTIVE,02/01/06,,0,15217,11/30/05
1,B2-3,ACTIVE,01/31/06,,0,15166,11/01/05
1,B2-3,ACTIVE,01/30/06,,0,15168,11/01/05
4,RM-5,ACTIVE,01/31/06,,0,15152,11/01/05
4,RT-4,ACTIVE,04/06/06,,0,14195,02/11/04
2,C3-1,ACTIVE,11/18/05,,0,,03/31/04
4,RM-5.5,ACTIVE,02/01/06,,0,15218,11/30/05
4,RS-2,ACTIVE,01/30/06,,0,A5782,10/06/05
1,B2-3,ACTIVE,02/01/06,,0,15244,11/30/05
4,RT-3.5,ACTIVE,02/01/06,,0,15235,11/30/05
1,B2-2,ACTIVE,09/21/06,,0,15461,07/26/06
4,RT-3.5,ACTIVE,01/27/06,,0,14511,09/14/05
4,RT-3.5,ACTIVE,04/18/06,,0,15314,02/08/06
4,RS-3,ACTIVE,04/05/06,,0,15315,02/08/06
1,B3-3,ACTIVE,12/23/05,,0,15034,07/27/05
12,POS-1,ACTIVE,06/06/05,,0,,
5,PD 1016,ACTIVE,08/04/06,B,1016,15207,03/29/06
1,B3-3,ACTIVE,01/31/06,,0,15209,11/01/05
1,B2-3,ACTIVE,01/31/06,,0,15211,11/01/05
4,RM-5,ACTIVE,06/30/06,,0,15150,03/01/06
4,RT-4,ACTIVE,10/01/07,,0,15163,07/19/07
4,RT-3.5,ACTIVE,01/31/06,,0,15170,11/01/05
4,RS-3,ACTIVE,09/19/06,,0,15171,05/24/06
4,RS-3,ACTIVE,01/30/06,,0,A5784,10/06/05
4,RS-2,ACTIVE,11/18/05,,0,A5785,10/06/05
4,RS-3,ACTIVE,11/18/05,,0,A5786,10/06/05
4,RS-3,ACTIVE,11/18/05,,0,A5788,10/06/05
1,B3-3,ACTIVE,02/01/06,,0,15246,11/30/05
1,B3-2,ACTIVE,12/21/06,,0,15225,10/04/06
4,RT-4,ACTIVE,02/01/06,,0,15240,11/30/05
2,C3-3,ACTIVE,02/01/06,,0,15233,11/30/05
4,RT-4,ACTIVE,02/01/06,,0,15219,11/30/05
4,RT-4,ACTIVE,02/01/06,,0,15220,11/30/05
4,RT-4,ACTIVE,03/10/06,,0,15222,01/11/06
4,RM-5.5,ACTIVE,06/20/06,,0,15223,02/08/06
5,PD 73,ACTIVE,06/20/06,I,73,15248,02/08/06
4,RM-5.5,ACTIVE,04/06/06,,0,15249,01/11/06
1,B2-3,ACTIVE,03/10/06,,0,15250,01/11/06
4,RM-5,ACTIVE,07/06/06,,0,15251,03/29/06
1,B2-3,ACTIVE,07/06/06,,0,15253,03/29/06
4,RT-3.5,ACTIVE,01/30/06,,0,15102,10/06/05
4,RM-4.5,ACTIVE,03/19/07,,0,15202,02/07/07
1,B3-3,ACTIVE,12/23/05,,0,15011,07/27/05
4,RT-3.5,ACTIVE,07/26/07,,0,14891,07/27/05
4,RM-4.5,ACTIVE,02/01/06,,0,15103,11/30/05
4,RS-3,ACTIVE,02/01/06,,0,15104,11/30/05
4,RT-3.5,ACTIVE,02/01/06,,0,15108,11/30/05
2,C1-2,ACTIVE,01/27/06,,0,15110,09/14/05
1,B2-5,ACTIVE,01/27/06,,0,15114,09/14/05
2,C1-3,ACTIVE,01/27/06,,0,15119,09/14/05
1,B3-2,ACTIVE,01/27/06,,0,15122,09/14/05
4,RM-4.5,ACTIVE,01/27/06,,0,15127,09/14/05
4,RM-4.5,ACTIVE,02/01/06,,0,15129,11/30/05
5,PD 995,ACTIVE,01/31/06,R,995,15132,11/01/05
4,RT-4,ACTIVE,01/30/06,,0,15156,11/01/05
2,C2-1,ACTIVE,01/31/06,,0,15173,11/01/05
4,RT-3.5,ACTIVE,01/31/06,,0,15175,11/01/05
5,PD 926,ACTIVE,09/21/06,RB,926,15184,03/01/06
4,RT-3.5,ACTIVE,01/30/06,,0,15185,11/01/05
11,T,ACTIVE,11/24/04,,0,14509,10/19/04
4,RS-2,ACTIVE,01/30/06,,0,A5827,11/01/05
7,DX-5,ACTIVE,01/18/06,,0,A5832,11/30/05
5,PD 1012,ACTIVE,07/06/06,RB,1012,15290,03/29/06
4,RT-4,ACTIVE,07/06/06,,0,15291,03/29/06
4,RM-4.5,ACTIVE,06/20/06,,0,15292,02/08/06
2,C1-1,ACTIVE,03/13/06,,0,15293,01/11/06
4,RT-3.5,ACTIVE,03/13/06,,0,15296,01/11/06
5,PD 1020,ACTIVE,10/10/06,R,1020,15295,06/28/06
1,B2-1,ACTIVE,06/20/06,,0,15298,02/08/06
4,RS-3,ACTIVE,07/07/06,,0,15299,03/29/06
4,RS-3,ACTIVE,06/20/06,,0,15300,02/08/06
1,B2-2,ACTIVE,06/20/06,,0,15301,02/08/06
5,PD 402,ACTIVE,10/10/06,B,402,15303,03/29/06
4,RT-4A,ACTIVE,06/20/06,,0,15377,02/08/06
2,C1-3,ACTIVE,06/20/06,,0,15305,02/08/06
4,RT-4A,ACTIVE,06/20/06,,0,15306,02/08/06
1,B2-3,ACTIVE,01/27/06,,0,15051,09/14/05
1,B2-3,ACTIVE,01/27/06,,0,15062,09/14/05
4,RT-4A,ACTIVE,06/20/06,,0,15307,02/08/06
4,RT-4A,ACTIVE,06/20/06,,0,15381,02/08/06
1,B2-2,ACTIVE,06/20/06,,0,15309,02/08/06
4,RS-3,ACTIVE,06/20/06,,0,15383,02/08/06
4,RT-4,ACTIVE,02/01/06,,0,A5762,11/30/05
1,B2-2,ACTIVE,02/01/06,,0,A5801,11/30/05
4,RT-3.5,ACTIVE,01/27/06,,0,15060,09/14/05
4,RT-4,ACTIVE,01/27/06,,0,15056,09/14/05
4,RT-4,ACTIVE,01/27/06,,0,15080,09/14/05
4,RM-5.5,ACTIVE,01/27/06,,0,15092,09/14/05
1,B3-2,ACTIVE,01/27/06,,0,15091,09/14/05
1,B3-1,ACTIVE,01/27/06,,0,15070,09/14/05
2,C1-3,ACTIVE,01/27/06,,0,15084,09/14/05
4,RT-4,ACTIVE,01/27/06,,0,14936,09/14/05
1,B3-2,ACTIVE,01/27/06,,0,15085,09/14/05
1,B2-3,ACTIVE,05/24/07,,0,15162,04/11/07
4,RS-3,ACTIVE,01/27/06,,0,14996,09/14/05
1,B2-2,ACTIVE,01/27/06,,0,15015,09/14/05
4,RT-4,ACTIVE,01/27/06,,0,14613,09/14/05
1,B1-1,ACTIVE,01/27/06,,0,A5737,09/14/05
4,RS-3,ACTIVE,01/31/06,,0,15208,11/01/05
1,B2-3,ACTIVE,01/27/06,,0,15121,09/14/05
2,C2-2,ACTIVE,07/06/06,,0,15157,03/29/06
1,B2-3,ACTIVE,01/31/06,,0,15160,11/01/05
2,C2-3,ACTIVE,01/31/06,,0,15161,11/01/05
1,B2-1,ACTIVE,01/30/06,,0,15151,11/01/05
4,RT-4,ACTIVE,01/30/06,,0,15153,11/01/05
4,RS-3,ACTIVE,01/30/06,,0,15154,11/01/05
4,RT-4,ACTIVE,01/30/06,,0,15155,11/01/05
4,RT-4,ACTIVE,06/20/06,,0,15158,02/08/06
1,B3-2,ACTIVE,01/31/06,,0,15159,11/01/05
1,B2-3,ACTIVE,01/27/06,,0,15118,09/14/05
5,PD 965,ACTIVE,04/06/06,B,965,,
5,PD 964,ACTIVE,04/06/06,R,964,,
1,B3-2,ACTIVE,02/01/06,,0,A5851,11/30/05
5,PD 962,ACTIVE,04/06/06,M,962,,
1,B2-3,ACTIVE,01/27/06,,0,15050,09/14/05
4,RT-4,ACTIVE,01/27/06,,0,15047,09/14/05
2,C1-5,ACTIVE,06/20/06,,0,15330,02/08/06
4,RT-3.5,ACTIVE,06/30/06,,0,15333,03/01/06
4,RT-4,ACTIVE,01/15/03,,0,13805,11/06/02
4,RT-4,ACTIVE,02/08/07,,0,,
1,B3-2,ACTIVE,02/01/06,,0,15241,11/30/05
1,B2-2,ACTIVE,02/01/06,,0,15242,11/30/05
1,B3-3,ACTIVE,03/10/06,,0,15247,01/11/06
2,C2-3,ACTIVE,08/04/06,,0,15231,06/28/06
5,PD 681,ACTIVE,02/01/06,RB,681,15232,11/30/05
2,C2-5,ACTIVE,04/14/06,,0,,
5,PD 631,ACTIVE,04/06/06,C,631,,
4,RS-3,ACTIVE,12/23/05,,0,14712,07/27/05
4,RT-3.5,ACTIVE,12/23/05,,0,14999,07/27/05
1,B2-5,ACTIVE,07/26/07,,0,14998,07/27/05
1,B3-3,ACTIVE,11/07/07,,0,15014,07/27/05
5,PD 979,ACTIVE,02/09/07,R,979,14362,10/27/05
1,B2-2,ACTIVE,12/23/05,,0,14915,07/27/05
1,B3-3,ACTIVE,12/23/05,,0,13627,07/27/05
1,B3-3,ACTIVE,12/23/05,,0,15017,07/27/05
4,RT-4,ACTIVE,12/23/05,,0,15038,07/27/05
4,RT-4,ACTIVE,12/23/05,,0,A5708,07/27/05
4,RT-4,ACTIVE,12/23/05,,0,15016,07/27/05
4,RT-4,ACTIVE,12/23/05,,0,15021,07/27/05
1,B2-3,ACTIVE,12/23/05,,0,15037,07/27/05
4,RT-4,ACTIVE,02/28/07,,0,15028,07/27/05
2,C1-3,ACTIVE,12/23/05,,0,15013,07/27/05
1,B3-3,ACTIVE,12/23/05,,0,15039,07/27/05
1,B1-1,ACTIVE,01/27/06,,0,A5758,09/14/05
11,T,ACTIVE,01/27/06,,0,A5760,09/14/05
4,RT-4,ACTIVE,01/27/06,,0,A5794,09/14/05
1,B3-2,ACTIVE,02/01/06,,0,A5751,11/30/05
2,C2-2,ACTIVE,02/01/06,,0,A5799,11/30/05
2,C3-2,ACTIVE,02/01/06,,0,A5813,11/30/05
4,RM-5,ACTIVE,06/30/06,,0,15254,03/01/06
2,C2-3,ACTIVE,03/10/06,,0,15256,01/11/06
4,RS-3,ACTIVE,04/06/06,,0,15257,01/11/06
5,PD 889,ACTIVE,06/20/06,RB,889,15258,02/08/06
4,RT-4,ACTIVE,12/23/05,,0,15018,07/27/05
1,B3-2,ACTIVE,04/06/06,,0,15264,01/11/06
4,RT-4,ACTIVE,04/06/06,,0,15267,01/11/06
1,B2-1,ACTIVE,12/23/05,,0,15043,07/27/05
4,RT-3.5,ACTIVE,12/23/05,,0,14994,07/27/05
1,B2-2,ACTIVE,04/06/06,,0,15269,01/11/06
1,B2-2,ACTIVE,04/06/06,,0,15270,01/11/06
1,B2-3,ACTIVE,03/10/06,,0,15271,01/11/06
1,B2-3,ACTIVE,04/18/06,,0,15272,01/11/06
1,B2-1.5,ACTIVE,04/06/06,,0,15273,01/11/06
1,B3-3,ACTIVE,03/13/06,,0,15274,01/11/06
4,RT-4,ACTIVE,06/20/06,,0,15276,02/08/06
4,RT-4,ACTIVE,06/30/06,,0,15277,03/01/06
4,RS-3,ACTIVE,12/23/05,,0,15004,07/27/05
4,RT-4,ACTIVE,06/20/06,,0,15281,02/08/06
1,B1-1,ACTIVE,12/23/05,,0,15019,07/27/05
5,PD 952,ACTIVE,04/06/06,I,952,14727,03/09/05
2,C1-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,04/06/06,,0,,
4,RS-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,04/06/06,,0,,
1,B3-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,04/14/06,,0,,
4,RS-2,ACTIVE,,,0,,
4,RM-6,ACTIVE,04/06/06,,0,,
